Reaction id	Reaction name	stoichiometry	Genes
rxn01870_c0	D_Fructose_1_phosphate_D_glyceraldehyde_3_phosphate_lyase_c0	cpd00802_c0 <=> cpd00095_c0 + cpd00448_c0	6666666.308629.peg.4057;6666666.308629.peg.4221;
rxn00113_c0	Carbon_dioxide_ammonia_ligase_ADP_forming_carbamate_phosphorylating_c0	cpd00001_c0 + 2.0 cpd00002_c0 + cpd00011_c0 + cpd00013_c0 <=> 2.0 cpd00008_c0 + cpd00009_c0 + 3.0 cpd00067_c0 + cpd00146_c0	
rxn04736_c0	2_naphthylmethanol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd01859_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd09802_c0	6666666.308629.peg.1228;
rxn00137_c0	Adenosine_3_5_bisphosphate_3_phosphohydrolase_c0	cpd00001_c0 + cpd00045_c0 --> cpd00009_c0 + cpd00018_c0	
rxn06023_c0	CoA_apo_acyl_carrier_protein_pantetheinephosphotransferase_c0	cpd00010_c0 + cpd12370_c0 <=> cpd00045_c0 + cpd11493_c0	6666666.308629.peg.1796;
rxn00611_c0	sn_Glycerol_3_phosphate_NAD_plus__2_oxidoreductase_c0	cpd00003_c0 + cpd00080_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00095_c0	6666666.308629.peg.463;
rxn07435_c0	R07604_c0	cpd00213_c0 + cpd14702_c0 <=> cpd00056_c0 + cpd14703_c0	
rxn01678_c0	ATP_dUDP_phosphotransferase_c0	cpd00002_c0 + cpd00978_c0 --> cpd00008_c0 + cpd00358_c0	6666666.308629.peg.531;
rxn02286_c0	UDP_N_acetylmuramate_L_alanine_ligase_ADP_forming_c0	cpd00002_c0 + cpd00035_c0 + cpd00773_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00890_c0	
rxn00832_c0	IMP_1_2_hydrolase_decyclizing_c0	cpd00001_c0 + cpd00114_c0 <=> cpd02884_c0	
rxn05871_c0	primary_c0	cpd00003_c0 + cpd00195_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11616_c0	6666666.308629.peg.1228;
rxn01106_c0	2_Phospho_D_glycerate_2_3_phosphomutase_c0	cpd00482_c0 <=> cpd00169_c0	
rxn12640_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11586_c0 <=> cpd00023_c0 + cpd00035_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn00690_c0	Formate_tetrahydrofolate_ligase_ADP_forming_c0	cpd00002_c0 + cpd00047_c0 + cpd00087_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00201_c0	6666666.308629.peg.3431;
rxn00931_c0	L_Proline_NADP_plus__5_oxidoreductase_c0	cpd00006_c0 + cpd00129_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd02431_c0	6666666.308629.peg.145;
rxn02418_c0	myo_inositol_hexakisphosphate_4_phosphohydrolase_c0	cpd00001_c0 + cpd00885_c0 <=> cpd00009_c0 + cpd00067_c0 + cpd02788_c0	6666666.308629.peg.1090;6666666.308629.peg.1891;
rxn09450_c0	fatty_acid__CoA_ligase_hexadecenoate__peroxisomal_c0	cpd00002_c0 + cpd00010_c0 + cpd15237_c0 --> cpd00012_c0 + cpd00018_c0 + cpd15238_c0	
rxn00412_c0	UTP_L_glutamine_amido_ligase_ADP_forming_c0	cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00062_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + cpd00052_c0 + 2.0 cpd00067_c0	
rxn02339_c0	4_Hydroxy_L_glutamate_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd01974_c0 <=> cpd00023_c0 + cpd00830_c0	6666666.308629.peg.930;6666666.308629.peg.1643;6666666.308629.peg.3019;
rxn00650_c0	L_cysteinylglycine_dipeptidase_c0	cpd00001_c0 + cpd01017_c0 <=> cpd00033_c0 + cpd00084_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn10094_c0	S_adenosylmethione_2_demethylmenaquinone_methyltransferase_c0	cpd00017_c0 + cpd15352_c0 --> cpd00019_c0 + cpd00067_c0 + cpd15500_c0	
rxn05152_c0	ATP_phosphohydrolase_polar_amino_acid_importing_c0	cpd00001_c0 + cpd00002_c0 + cpd00041_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00041_c0 + cpd00067_c0	
rxn02737_c0	UDPglucosamine_4_epimerase_c0	cpd01482_c0 <=> cpd01623_c0	
rxn01103_c0	3_Phospho_D_glyceroyl_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00203_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00169_c0	6666666.308629.peg.1057;
rxn00515_c0	ATP_IDP_phosphotransferase_c0	cpd00002_c0 + cpd00090_c0 --> cpd00008_c0 + cpd00068_c0	6666666.308629.peg.531;
rxn08846_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C14_0_c0	cpd00001_c0 + cpd15344_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd03847_c0	
rxn05397_c0	11_methyl_3_oxo_dodecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11533_c0 <=> cpd00006_c0 + cpd11534_c0	6666666.308629.peg.2139;
rxn03005_c0	R04326_c0	2.0 cpd00067_c0 + cpd00087_c0 + cpd02678_c0 <=> cpd00001_c0 + cpd00347_c0 + cpd02394_c0	6666666.308629.peg.1429;
rxn05012_c0	carbamoyl_phosphate_N2_acetyl_L_ornithine_carbamoyltransferase_c0	cpd00146_c0 + cpd00342_c0 --> cpd00009_c0 + cpd00067_c0 + cpd11209_c0	6666666.308629.peg.4225;6666666.308629.peg.905;
rxn03437_c0	R_2_3_Dihydroxy_3_methylpentanoate_hydro_lyase_c0	cpd02535_c0 --> cpd00001_c0 + cpd00508_c0	6666666.308629.peg.1895;
rxn01353_c0	ATP_dGDP_phosphotransferase_c0	cpd00002_c0 + cpd00295_c0 <=> cpd00008_c0 + cpd00241_c0	6666666.308629.peg.531;
rxn10235_c0	isopentadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15692_c0 <=> cpd00011_c0 + cpd15698_c0	6666666.308629.peg.1702;
rxn12633_c0	RXN0_6975c_c0	cpd00001_c0 + cpd11593_c0 <=> cpd00035_c0 + cpd00041_c0	6666666.308629.peg.4145;6666666.308629.peg.703;6666666.308629.peg.3137;
rxn00882_c0	1D_myo_Inositol_4_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd02230_c0 --> cpd00009_c0 + cpd00121_c0	6666666.308629.peg.3808;6666666.308629.peg.2928;
rxn00616_c0	sn_Glycerol_3_phosphate_acceptor_2_oxidoreductase_c0	cpd00015_c0 + cpd00067_c0 + cpd00080_c0 <=> cpd00095_c0 + cpd00982_c0	
rxn01639_c0	N_Formimino_L_glutamate_formiminohydrolase_c0	cpd00023_c0 + cpd00378_c0 --> cpd00001_c0 + cpd00344_c0	
rxn05409_c0	2_methylpropionyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11545_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11546_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn06723_c0	3R_3_hydroxymyristoyl_acyl_carrier_protein_UDP_3_O_3R_3_hydroxymyristoyl_alpha_D_glucosamine_N_acetyltransferase_c0	cpd03584_c0 + cpd11484_c0 --> cpd02835_c0 + cpd11493_c0	6666666.308629.peg.3401;
rxn00313_c0	meso_2_6_diaminoheptanedioate_carboxy_lyase_L_lysine_forming_c0	cpd00067_c0 + cpd00516_c0 --> cpd00011_c0 + cpd00039_c0	6666666.308629.peg.1296;6666666.308629.peg.2862;
rxn00735_c0	2R_3S_3_methylmalate_NAD_plus__oxidoreductase_c0	cpd00004_c0 + cpd00011_c0 + cpd00094_c0 <=> cpd00003_c0 + cpd03593_c0	
rxn02680_c0	Octanoyl_CoA_acetyl_CoA_C_acyltransferase_c0	cpd00022_c0 + cpd01335_c0 <=> cpd00010_c0 + cpd03119_c0	
rxn05405_c0	15_methyl_3_oxo_hexa_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11541_c0 <=> cpd00006_c0 + cpd11542_c0	6666666.308629.peg.2139;
rxn10571_c0	Mg2_plus__importing_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00254_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00254_c0	
rxn05363_c0	4_methyl_hexanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11499_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11500_c0	
rxn00547_c0	ATP_D_fructose_6_phosphotransferase_c0	cpd00002_c0 + cpd00082_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00072_c0	6666666.308629.peg.643;
rxn05325_c0	Octanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + cpd00067_c0 + cpd11471_c0 --> cpd00003_c0 + cpd11470_c0	
rxn03366_c0	R04917_c0	cpd00001_c0 + cpd00006_c0 + cpd03365_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd03366_c0	
rxn10042_c0	F1_ATPase_c0	cpd00008_c0 + cpd00009_c0 + 4.0 cpd00067_e0 <=> cpd00001_c0 + cpd00002_c0 + 3.0 cpd00067_c0	
rxn02312_c0	S_Adenosyl_L_methionine_8_amino_7_oxononanoate_aminotransferase_c0	cpd00017_c0 + cpd00800_c0 <=> cpd00764_c0 + cpd02701_c0	
rxn02895_c0	5_Phospho_D_ribosylamine_glycine_ligase_ADP_forming_c0	cpd00002_c0 + cpd00033_c0 + cpd01982_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02394_c0	6666666.308629.peg.2435;
rxn07295_c0	glycine_oxidase_c0	cpd00033_c0 --> 3.0 cpd00067_c0 + cpd14545_c0	6666666.308629.peg.4194;6666666.308629.peg.617;
rxn02934_c0	2S_3S_3_Hydroxy_2_methylbutanoyl_CoA_hydro_liase_c0	cpd02691_c0 <=> cpd00001_c0 + cpd02125_c0	
rxn07688_c0	R07898_c0	cpd00003_c0 + cpd15053_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15054_c0	
rxn00189_c0	L_Glutamine_amidohydrolase_c0	cpd00001_c0 + cpd00053_c0 --> cpd00013_c0 + cpd00023_c0	6666666.308629.peg.918;
rxn02508_c0	N_5_Phospho_beta_D_ribosylanthranilate_ketol_isomerase_c0	cpd02642_c0 <=> cpd00956_c0	6666666.308629.peg.1563;
rxn05442_c0	11_methyl_trans_dodec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11535_c0 --> cpd00003_c0 + cpd11536_c0	6666666.308629.peg.3236;
rxn00543_c0	ethanol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00363_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00071_c0	6666666.308629.peg.1228;
rxn00428_c0	dichloromethane_chloride_lyase_adding_H2O_chloride_hydrolysing_formaldehyde_forming_c0	cpd00001_c0 + cpd01530_c0 <=> cpd00055_c0 + 2.0 cpd00067_c0 + 2.0 cpd00099_c0	
rxn00420_c0	O_phospho_L_serine_phosphohydrolase_c0	cpd00001_c0 + cpd00738_c0 --> cpd00009_c0 + cpd00054_c0	6666666.308629.peg.1090;6666666.308629.peg.1891;
rxn10221_c0	anteisoheptadecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15678_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15684_c0	
rxn05451_c0	12_methyl_tetra_decanoyl_ACP_acyl_carrier_protein_transferase_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11515_c0 <=> cpd11439_c0 + cpd11493_c0	6666666.308629.peg.1689;6666666.308629.peg.2140;6666666.308629.peg.1605;
rxn00469_c0	N2_Acetyl_L_ornithine_amidohydrolase_c0	cpd00001_c0 + cpd00342_c0 <=> cpd00029_c0 + cpd00064_c0	
rxn02804_c0	myristoyl_CoA_acetylCoA_C_myristoyltransferase_c0	cpd00022_c0 + cpd01695_c0 <=> cpd00010_c0 + cpd03114_c0	
rxn05005_c0	S_adenosyl_L_methionine_uroporphyrinogen_III_C_methyltransferase_c0	cpd00017_c0 + cpd00774_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd11206_c0	
rxn02795_c0	Glycochenodeoxycholate_amidohydrolase_c0	cpd00001_c0 + cpd03247_c0 <=> cpd00033_c0 + cpd01663_c0	6666666.308629.peg.1650;
rxn00048_c0	6_7_Dimethyl_8_1_D_ribityllumazine_6_7_dimethyl_8_1_D_ribityllumazine_2_3_butanediyltransferase_c0	cpd00067_c0 + 2.0 cpd02656_c0 --> cpd00220_c0 + cpd02882_c0	
rxn07876_c0	R08087_c0	cpd00001_c0 + cpd00003_c0 + cpd06739_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd15166_c0	6666666.308629.peg.3765;
rxn12191_c0	R08558_c0	cpd00006_c0 + cpd00098_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00447_c0	
rxn09200_c0	Phosphatidylserine_decarboxylase_n_C16_0_c0	2.0 cpd00067_c0 + cpd15555_c0 <=> cpd00011_c0 + cpd15531_c0	6666666.308629.peg.1702;
rxn00283_c0	alanine_racemase_c0	cpd00035_c0 <=> cpd00117_c0	6666666.308629.peg.2573;
rxn00726_c0	chorismate_pyruvate_lyase_amino_accepting_anthranilate_forming_c0	cpd00013_c0 + cpd00216_c0 --> cpd00001_c0 + cpd00020_c0 + cpd00067_c0 + cpd00093_c0	6666666.308629.peg.161;
rxn00379_c0	ATP_sulfate_adenylyltransferase_c0	cpd00002_c0 + cpd00048_c0 <=> cpd00012_c0 + cpd00193_c0	6666666.308629.peg.3024;
rxn02155_c0	ATP_nicotinamide_nucleotide_adenylyltransferase_c0	cpd00002_c0 + cpd00873_c0 <=> cpd00012_c0 + cpd00638_c0	
rxn02866_c0	3_methylbutanoyl_CoA_acceptor_2_3_oxidoreductase_c0	cpd00982_c0 + cpd01966_c0 --> cpd00015_c0 + cpd00067_c0 + cpd01882_c0	
rxn01754_c0	ATP_erythritol_4_phosphotransferase_c0	cpd00002_c0 + cpd00392_c0 <=> cpd00008_c0 + cpd02203_c0	
rxn02475_c0	2_5_Diamino_6_hydroxy_4_5_phosphoribosylamino_pyrimidine_2_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00957_c0 --> cpd00013_c0 + cpd00931_c0	
rxn05339_c0	3R_3_Hydroxybutanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11478_c0 <=> cpd00005_c0 + cpd11488_c0	6666666.308629.peg.2139;
rxn05460_c0	3_Oxooctodecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11476_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11570_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn03108_c0	ATP_4_amino_2_methyl_5_phosphomethylpyrimidine_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd02775_c0 <=> cpd00008_c0 + cpd02894_c0	
rxn07449_c0	3_sulfolactate_bisulfite_lyase_c0	cpd14790_c0 <=> cpd00020_c0 + cpd00081_c0	6666666.308629.peg.2089;
rxn01018_c0	carbamoyl_phosphate_L_aspartate_carbamoyltransferase_c0	cpd00041_c0 + cpd00146_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00343_c0	
rxn04132_c0	R06063_c0	cpd00001_c0 + cpd08625_c0 --> cpd00011_c0 + cpd00067_c0 + cpd01567_c0	
rxn00714_c0	P1_P4_bis5_uridyl_tetraphosphate_uridylohydrolase_c0	cpd00001_c0 + cpd03706_c0 --> cpd00062_c0 + cpd00067_c0 + cpd00091_c0	6666666.308629.peg.2539;
rxn08813_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C16_0_periplasm_c0	cpd00001_c0 + cpd15321_c0 <=> cpd00067_c0 + cpd00214_c0 + cpd02090_c0	
rxn00124_c0	ATP_pyridoxal_5_phosphotransferase_c0	cpd00002_c0 + cpd00215_c0 <=> cpd00008_c0 + cpd00016_c0 + cpd00067_c0	
rxn03514_c0	S_adenosyl_L_methionine_precorrin_4_C11_methyltransferase_c0	cpd00017_c0 + cpd03834_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd03839_c0	
rxn00947_c0	Palmitate_CoA_ligase_AMP_forming_c0	cpd00002_c0 + cpd00010_c0 + cpd00214_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00134_c0	
rxn00278_c0	L_Alanine_NAD_plus__oxidoreductase_deaminating_c0	cpd00001_c0 + cpd00003_c0 + cpd00035_c0 <=> cpd00004_c0 + cpd00013_c0 + cpd00020_c0 + cpd00067_c0	
rxn03146_c0	UDP_3_O_3R_3_hydroxymyristoyl_N_acetylglucosamine_amidohydrolase_c0	cpd00001_c0 + cpd02886_c0 <=> cpd00029_c0 + cpd03584_c0	6666666.308629.peg.3837;
rxn11650_c0	cobIIyrinic_acid_a_c_diamide_FMN_oxidoreductase_c0	cpd01270_c0 + 2.0 cpd03914_c0 <=> cpd00050_c0 + 3.0 cpd00067_c0 + 2.0 cpd03915_c0	6666666.308629.peg.1002;
rxn03893_c0	all_trans_octaprenyl_diphosphate_4_hydroxybenzoate_3_octaprenyltransferase_c0	cpd00136_c0 + cpd02557_c0 --> cpd00012_c0 + cpd00067_c0 + cpd03443_c0	6666666.308629.peg.819;
rxn02789_c0	2_Isopropylmalate_hydro_lyase_c0	cpd01646_c0 <=> cpd00001_c0 + cpd01710_c0	6666666.308629.peg.3768;6666666.308629.peg.3769;
rxn00988_c0	Acetoacetate_CoA_ligase_AMP_forming_c0	cpd00002_c0 + cpd00010_c0 + cpd00142_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00279_c0	6666666.308629.peg.2861;
rxn01600_c0	Cyclohexylamine_oxygen_oxidoreductase_deaminating_c0	cpd00001_c0 + cpd00007_c0 + cpd00445_c0 <=> cpd00013_c0 + cpd00025_c0 + cpd00329_c0	6666666.308629.peg.609;
rxn05455_c0	12_methyl_tridecanoyl_ACP_acyl_carrier_protein_transferase_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11565_c0 <=> cpd11435_c0 + cpd11493_c0	6666666.308629.peg.1605;6666666.308629.peg.2140;6666666.308629.peg.1689;
rxn00410_c0	UTP_ammonia_ligase_ADP_forming_c0	cpd00002_c0 + cpd00013_c0 + cpd00062_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00052_c0 + 2.0 cpd00067_c0	6666666.308629.peg.2793;6666666.308629.peg.1539;
rxn03063_c0	S_Adenosyl_L_methionine_zymosterol_C_methyltransferase_c0	cpd00017_c0 + cpd03221_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd02755_c0	6666666.308629.peg.22;
rxn01333_c0	sedoheptulose_7_phosphate_D_glyceraldehyde_3_phosphate_glyceronetransferase_c0	cpd00102_c0 + cpd00238_c0 <=> cpd00072_c0 + cpd00236_c0	
rxn06586_c0	3_methylbutanoyl_CoA_enzyme_N6_dihydrolipoyllysine_S_3_methylbutanoyltransferase_c0	cpd00449_c0 + cpd01882_c0 <=> cpd00010_c0 + cpd14699_c0	
rxn12510_c0	ATP_pantothenate_4_phosphotransferase_c0	cpd00002_c0 + cpd00644_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd02201_c0	
rxn00151_c0	ATP_pyruvate_phosphate_phosphotransferase_c0	cpd00002_c0 + cpd00009_c0 + cpd00020_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00061_c0 + 2.0 cpd00067_c0	6666666.308629.peg.1796;
rxn03933_c0	UDP_N_acetyl_D_glucosamine_N_acetyl_alpha_D_muramyloyl_L_Ala_gamma_D_Glu_L_Lys_D_Ala_D_Ala_diphosphoundecaprenol_4_beta_N_acetylglucosaminlytransferase_c0	cpd00037_c0 + cpd02948_c0 <=> cpd00014_c0 + cpd03491_c0	6666666.308629.peg.3845;
rxn05342_c0	3R_3_Hydroxytetradecanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11484_c0 <=> cpd00005_c0 + cpd11491_c0	
rxn00407_c0	CTP_aminohydrolase_c0	cpd00001_c0 + cpd00052_c0 + cpd00067_c0 --> cpd00013_c0 + cpd00062_c0	
rxn00333_c0	Glycolate_oxygen_2_oxidoreductase_c0	cpd00007_c0 + cpd00139_c0 --> cpd00025_c0 + cpd00040_c0	6666666.308629.peg.15;6666666.308629.peg.4121;6666666.308629.peg.1766;6666666.308629.peg.4144;6666666.308629.peg.818;6666666.308629.peg.1444;6666666.308629.peg.3763;6666666.308629.peg.50;6666666.308629.peg.2330;6666666.308629.peg.3267;6666666.308629.peg.718;6666666.308629.peg.2407;6666666.308629.peg.4058;6666666.308629.peg.3104;6666666.308629.peg.752;6666666.308629.peg.4136;6666666.308629.peg.1439;6666666.308629.peg.1173;6666666.308629.peg.3416;6666666.308629.peg.2682;6666666.308629.peg.2422;6666666.308629.peg.2092;6666666.308629.peg.1034;6666666.308629.peg.3192;6666666.308629.peg.3215;6666666.308629.peg.3302;6666666.308629.peg.1526;6666666.308629.peg.3198;6666666.308629.peg.125;6666666.308629.peg.4099;6666666.308629.peg.1323;6666666.308629.peg.850;6666666.308629.peg.3822;6666666.308629.peg.2470;6666666.308629.peg.3125;6666666.308629.peg.3018;6666666.308629.peg.3170;6666666.308629.peg.427;
rxn00414_c0	hydrogen_carbonate_L_glutamine_amido_ligase_ADP_forming__carbamate_phosphorylating_c0	cpd00001_c0 + 2.0 cpd00002_c0 + cpd00053_c0 + cpd00242_c0 --> 2.0 cpd00008_c0 + cpd00009_c0 + cpd00023_c0 + 2.0 cpd00067_c0 + cpd00146_c0	
rxn09110_c0	Phosphatidylglycerol_synthase_n_C14_1_c0	cpd00080_c0 + cpd15422_c0 <=> cpd00046_c0 + cpd15544_c0	6666666.308629.peg.3462;6666666.308629.peg.2934;6666666.308629.peg.3706;
rxn05594_c0	Isethionate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd03048_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03048_c0	
rxn05349_c0	acetyl_CoA_acyl_carrier_protein_S_acetyltransferase_c0	cpd00022_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd11494_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn05512_c0	butanesulfonate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd11596_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11596_c0	
rxn00799_c0	S_malate_hydro_lyase_fumarate_forming_c0	cpd00130_c0 <=> cpd00001_c0 + cpd00106_c0	6666666.308629.peg.301;
rxn01977_c0	alpha_D_Glucose_6_phosphate_ketol_isomerase_c0	cpd00079_c0 <=> cpd00863_c0	6666666.308629.peg.113;
rxn02405_c0	CTP_3_deoxy_D_manno_octulosonate_cytidylyltransferase_c0	cpd00052_c0 + cpd00875_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02546_c0	
rxn00011_c0	pyruvate_thiamin_diphosphate_acetaldehydetransferase_decarboxylating_c0	cpd00020_c0 + cpd00056_c0 + cpd00067_c0 --> cpd00011_c0 + cpd03049_c0	6666666.308629.peg.3533;6666666.308629.peg.3534;
rxn02200_c0	2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_4_aminobenzoate_2_amino_4_hydroxydihydropteridine_6_methenyltransferase_c0	cpd00443_c0 + cpd00954_c0 <=> cpd00001_c0 + cpd00683_c0	
rxn01069_c0	O_phospho_L_homoserine_phosphate_lyase_adding_waterL_threonine_forming_c0	cpd00001_c0 + cpd00809_c0 --> cpd00009_c0 + cpd00161_c0	
rxn05528_c0	Copper_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00058_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00058_e0 + cpd00067_c0	6666666.308629.peg.4219;6666666.308629.peg.1734;6666666.308629.peg.2403;6666666.308629.peg.183;6666666.308629.peg.329;
rxn00791_c0	N_5_Phospho_D_ribosylanthranilate_pyrophosphate_phosphoribosyl_transferase_c0	cpd00093_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02642_c0	6666666.308629.peg.159;
rxn00065_c0	ATP_diphosphate_lyase_cyclizing_3_5_cyclic_AMP_forming_c0	cpd00002_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00446_c0	
rxn00358_c0	UDP_D_galactopyranose_furanomutase_c0	cpd00043_c0 <=> cpd02338_c0	
rxn01672_c0	dCTP_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00356_c0 --> cpd00013_c0 + cpd00358_c0	6666666.308629.peg.4023;
rxn05312_c0	Inorganic_phosphate_transporter_c0	cpd00009_c0 + cpd00067_c0 --> cpd00009_e0 + cpd00067_e0	6666666.308629.peg.683;
rxn08975_c0	dihydronicotinamide_adenine_dinucleotide_coenzyme_Q_reductase_c0	cpd00004_c0 + cpd00067_c0 + cpd15560_c0 --> cpd00003_c0 + cpd15561_c0	6666666.308629.peg.1351;6666666.308629.peg.403;
rxn00105_c0	ATP_nicotinamide_nucleotide_adenylyltransferase_c0	cpd00002_c0 + cpd00355_c0 <=> cpd00003_c0 + cpd00012_c0	6666666.308629.peg.1948;
rxn03243_c0	Decanoyl_CoA_acetyl_CoA_C_acyltransferase_c0	cpd00022_c0 + cpd03128_c0 <=> cpd00010_c0 + cpd03117_c0	6666666.308629.peg.483;
rxn03446_c0	O_Phospho_4_hydroxy_L_threonine_phospho_lyase_adding_water_c0	cpd00001_c0 + cpd03607_c0 --> cpd00009_c0 + cpd03608_c0	6666666.308629.peg.1645;
rxn01302_c0	L_homoserine_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00227_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00346_c0	6666666.308629.peg.1644;
rxn00223_c0	D_glucose_aldose_ketose_isomerase_c0	cpd00027_c0 <=> cpd00082_c0	6666666.308629.peg.113;
rxn05029_c0	ATP_cobinamide_Cobeta_adenosyltransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd03422_c0 <=> cpd00421_c0 + cpd03918_c0	
rxn03273_c0	3_Ketolactose_galactohydrolase_c0	cpd00001_c0 + cpd03199_c0 <=> cpd00190_c0 + cpd03193_c0	
rxn05393_c0	9_methyl_3_oxo_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11529_c0 <=> cpd00006_c0 + cpd11530_c0	6666666.308629.peg.2139;
rxn02285_c0	UDP_N_acetylmuramate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00773_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd02820_c0	
rxn02303_c0	Coproporphyrinogen_oxygen_oxidoreductasedecarboxylating_c0	cpd00007_c0 + 2.0 cpd00067_c0 + cpd02083_c0 <=> 2.0 cpd00001_c0 + 2.0 cpd00011_c0 + cpd00791_c0	6666666.308629.peg.3774;
rxn00227_c0	Acetyl_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00196_c0 --> cpd00009_c0 + cpd00029_c0 + cpd00067_c0	6666666.308629.peg.1057;
