Reaction id	Reaction name	stoichiometry	Genes
rxn02886_c0	3_Hydroxy_L_glutamate_1_carboxy_lyase_c0	cpd00067_c0 + cpd01963_c0 <=> cpd00011_c0 + cpd02309_c0	6666666.293523.peg.2585;6666666.293523.peg.2584;
rxn01300_c0	ATP_L_homoserine_O_phosphotransferase_c0	cpd00002_c0 + cpd00227_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00809_c0	6666666.293523.peg.1062;
rxn03484_c0	3E_4_2_hydroxyphenyl_2_oxobut_3_enoate_hydro_lyase_c0	cpd00020_c0 + cpd03709_c0 --> cpd00001_c0 + cpd03710_c0	6666666.293523.peg.2824;
rxn00786_c0	D_fructose_1_6_bisphosphate_D_glyceraldehyde_3_phosphate_lyase_glycerone_phosphate_forming_c0	cpd00290_c0 <=> cpd00095_c0 + cpd00102_c0	6666666.293523.peg.3143;6666666.293523.peg.339;6666666.293523.peg.113;
rxn14054_c0	trans_3_Chloro_2_propene_1_ol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd04015_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04017_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn03012_c0	R04336_c0	cpd02414_c0 <=> cpd00001_c0 + cpd00067_c0 + cpd02465_c0	
rxn10195_c0	Teichoic_acid_glucose_substituted_export_c0	cpd15662_c0 + cpd15666_c0 <=> cpd00067_c0 + cpd00286_c0 + cpd15669_c0	
rxn03908_c0	ATP_4_Cytidine_5_diphospho_2_C_methyl_D_erythritol_2_phosphotransferase_c0	cpd00002_c0 + cpd08287_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd08288_c0	6666666.293523.peg.801;
rxn09197_c0	Phosphatidylserine_decarboxylase_n_C12_0_c0	2.0 cpd00067_c0 + cpd15552_c0 <=> cpd00011_c0 + cpd15528_c0	6666666.293523.peg.4122;
rxn00740_c0	O_Succinyl_L_homoserine_succinate_lyase_deaminating_2_oxobutanoate_forming_c0	cpd00001_c0 + cpd00822_c0 --> cpd00013_c0 + cpd00036_c0 + cpd00067_c0 + cpd00094_c0	6666666.293523.peg.3345;
rxn01100_c0	ATP_3_phospho_D_glycerate_1_phosphotransferase_c0	cpd00002_c0 + cpd00169_c0 <=> cpd00008_c0 + cpd00203_c0	6666666.293523.peg.2853;
rxn00838_c0	IMP_L_aspartate_ligase_GDP_forming_c0	cpd00038_c0 + cpd00041_c0 + cpd00114_c0 --> cpd00009_c0 + cpd00031_c0 + 2.0 cpd00067_c0 + cpd02375_c0	6666666.293523.peg.999;
rxn00102_c0	carbonate_hydro_lyase_carbon_dioxide_forming_c0	cpd00067_c0 + cpd00242_c0 <=> cpd00001_c0 + cpd00011_c0	6666666.293523.peg.4060;6666666.293523.peg.1614;6666666.293523.peg.2801;6666666.293523.peg.2708;6666666.293523.peg.3821;
rxn02283_c0	5_Formyltetrahydrofolate_L_glutamate_N_formiminotransferase_c0	cpd00023_c0 + cpd02197_c0 <=> cpd00067_c0 + cpd00087_c0 + cpd00770_c0	6666666.293523.peg.2867;6666666.293523.peg.3418;
rxn03287_c0	3alpha_7alpha_24_trihydroxy_5beta_cholestanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd03231_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03232_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn00512_c0	Glycolate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd00139_c0 <=> cpd00004_c0 + cpd00040_c0 + cpd00067_c0	6666666.293523.peg.1661;6666666.293523.peg.2886;
rxn05396_c0	9_methyl_decanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11532_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11533_c0	6666666.293523.peg.1561;6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn00831_c0	Inosine_5_monophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00114_c0 --> cpd00009_c0 + cpd00246_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn01352_c0	dGTP_triphosphohydrolase_c0	cpd00001_c0 + cpd00241_c0 <=> cpd00277_c0 + cpd00421_c0	6666666.293523.peg.443;
rxn12634_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11592_c0 <=> cpd00023_c0 + cpd00033_c0	6666666.293523.peg.3902;6666666.293523.peg.2459;6666666.293523.peg.3720;6666666.293523.peg.1388;6666666.293523.peg.2222;
rxn00883_c0	1D_myo_Inositol_3_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd02484_c0 --> cpd00009_c0 + cpd00121_c0	6666666.293523.peg.958;6666666.293523.peg.4204;
rxn01255_c0	5_O_1_Carboxyvinyl_3_phosphoshikimate_phosphate_lyase_chorismate_forming_c0	cpd00932_c0 --> cpd00009_c0 + cpd00216_c0	6666666.293523.peg.1175;
rxn05872_c0	Secondary_c0	cpd00003_c0 + cpd11679_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11733_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn04727_c0	R06918_c0	cpd00001_c0 + cpd00003_c0 + cpd09793_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd09794_c0	6666666.293523.peg.3840;
rxn00776_c0	uracil_hydro_lyase_adding_D_ribose_5_phosphatepseudouridine_5_phosphate_forming_c0	cpd00092_c0 + cpd00101_c0 --> cpd00001_c0 + cpd00859_c0	6666666.293523.peg.2868;6666666.293523.peg.3096;
rxn05251_c0	FACOAL170anteiso_c0	cpd00002_c0 + cpd00010_c0 + cpd11433_c0 --> cpd00012_c0 + cpd00018_c0 + cpd11434_c0	6666666.293523.peg.3439;6666666.293523.peg.1174;
rxn02414_c0	S_Adenosyl_L_methionine_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd00881_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd01059_c0	6666666.293523.peg.2209;
rxn14089_c0	cis_3_chloro_2_propene_1_ol_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd04016_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd15064_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn00214_c0	UDP_glucose_4_epimerase_c0	cpd00026_c0 <=> cpd00043_c0	6666666.293523.peg.3630;6666666.293523.peg.1563;6666666.293523.peg.2636;6666666.293523.peg.1704;6666666.293523.peg.2561;6666666.293523.peg.2635;
rxn01211_c0	5_10_Methenyltetrahydrofolate_5_hydrolase_decyclizing_c0	cpd00001_c0 + cpd00347_c0 <=> cpd00067_c0 + cpd00201_c0	6666666.293523.peg.1663;
rxn01453_c0	R_3_Hydroxybutanoyl_CoA_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd02234_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00279_c0	6666666.293523.peg.3680;
rxn00109_c0	ammonia_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00013_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00165_c0	6666666.293523.peg.851;6666666.293523.peg.375;6666666.293523.peg.376;
rxn00527_c0	L_tyrosine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00069_c0 <=> cpd00023_c0 + cpd00868_c0	6666666.293523.peg.1093;6666666.293523.peg.4175;6666666.293523.peg.3832;6666666.293523.peg.3415;
rxn01215_c0	3_phospho_D_glyceroyl_phosphate_alpha_D_glucose_1_phosphate_6_phosphotransferase_c0	cpd00067_c0 + cpd00089_c0 + cpd00203_c0 <=> cpd00169_c0 + cpd00907_c0	6666666.293523.peg.1217;
rxn12224_c0	2_octaprenyl_6_methoxyphenol_hydroxylase_c0	cpd00007_c0 + cpd03446_c0 --> cpd00001_c0 + cpd03447_c0	6666666.293523.peg.1007;
rxn05322_c0	Butyryl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd11465_c0 --> cpd00003_c0 + cpd11464_c0	6666666.293523.peg.2894;6666666.293523.peg.1805;
rxn12848_c0	Gly_Cys_ABC_transporters_c0	cpd00001_c0 + cpd00002_c0 + cpd15603_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd15603_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn00792_c0	biotin_CoA_ligase_AMP_forming_c0	cpd00012_c0 + cpd03517_c0 --> cpd00002_c0 + cpd00104_c0	6666666.293523.peg.3816;
rxn03537_c0	R05222_c0	cpd00038_c0 + cpd03919_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd03920_c0	6666666.293523.peg.3598;
rxn08804_c0	Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C14_0_periplasm_c0	cpd00001_c0 + cpd15314_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd03847_c0	6666666.293523.peg.4211;
rxn13782_c0	Protein_biosynthesis_c0	 --> cpd17041_c0	
rxn04270_c0	cis_2_Methyl_5_isopropylhexa_2_5_dienal_dehydrogenase_c0	cpd00001_c0 + cpd00003_c0 + cpd02708_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd08741_c0	6666666.293523.peg.3840;
rxn05430_c0	14_methyl_3_oxo_pentadecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11566_c0 <=> cpd00006_c0 + cpd11567_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn06099_c0	Steryl_ester_acylhydrolase_c0	cpd00001_c0 + cpd11979_c0 --> cpd00049_c0 + cpd00067_c0 + cpd00301_c0	6666666.293523.peg.4107;
rxn11838_c0	4_hydroxy_5_phenyltetrahydro_1_3_oxazin_2_one_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd16401_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd16402_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn01917_c0	ATP_N_acetyl_L_glutamate_5_phosphotransferase_c0	cpd00002_c0 + cpd00477_c0 <=> cpd00008_c0 + cpd02552_c0	6666666.293523.peg.3405;6666666.293523.peg.434;
rxn10236_c0	anteisopentadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15693_c0 <=> cpd00011_c0 + cpd15699_c0	6666666.293523.peg.4122;
rxn08527_c0	fumarate_reductase_c0	cpd00106_c0 + cpd15499_c0 <=> cpd00036_c0 + cpd15500_c0	6666666.293523.peg.3837;6666666.293523.peg.3838;
rxn01509_c0	ATP_dGMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00296_c0 --> cpd00008_c0 + cpd00295_c0	6666666.293523.peg.2744;
rxn02011_c0	UDP_N_acetylmuramoyl_L_alanyl_D_glutamate_L_meso_2_6_diaminoheptanedioate_gamma_ligase_ADP_forming_c0	cpd00002_c0 + cpd00516_c0 + cpd00525_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02964_c0	6666666.293523.peg.1118;
rxn00173_c0	acetyl_CoA_phosphate_acetyltransferase_c0	cpd00009_c0 + cpd00022_c0 --> cpd00010_c0 + cpd00196_c0	6666666.293523.peg.3503;6666666.293523.peg.109;
rxn08528_c0	fumarate_reductase_c0	cpd00106_c0 + cpd15353_c0 <=> cpd00036_c0 + cpd15352_c0	6666666.293523.peg.3838;6666666.293523.peg.3837;
rxn01145_c0	Thymidylate_5_phosphohydrolase_c0	cpd00001_c0 + cpd00298_c0 --> cpd00009_c0 + cpd00184_c0	6666666.293523.peg.1377;6666666.293523.peg.854;
rxn09205_c0	Phosphatidylserine_syntase_n_C12_0_c0	cpd00054_c0 + cpd15417_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15552_c0	6666666.293523.peg.4121;
rxn05163_c0	putrescine_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00118_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00118_c0	
rxn00589_c0	salicylate_NADH_oxygen_oxidoreductase_1_hydroxylating__decarboxylating_c0	cpd00004_c0 + cpd00007_c0 + 2.0 cpd00067_c0 + cpd00599_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00011_c0 + cpd00077_c0	6666666.293523.peg.1257;
rxn05364_c0	6_methyl_3_oxo_octanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11500_c0 <=> cpd00006_c0 + cpd11501_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn01854_c0	Nalpha_Benzyloxycarbonyl_L_leucine_urethanehydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd02658_c0 <=> cpd00011_c0 + cpd00107_c0 + cpd00435_c0	6666666.293523.peg.4209;
rxn09201_c0	Phosphatidylserine_decarboxylase_n_C16_1_c0	2.0 cpd00067_c0 + cpd15556_c0 <=> cpd00011_c0 + cpd15532_c0	6666666.293523.peg.4122;
rxn00508_c0	Succinate_semialdehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00199_c0 --> cpd00004_c0 + cpd00036_c0 + 2.0 cpd00067_c0	6666666.293523.peg.2631;
rxn03035_c0	D_myo_Inositol_3_4_bisphosphate_4_phosphohydrolase_c0	cpd00001_c0 + cpd02513_c0 <=> cpd00009_c0 + 2.0 cpd00067_c0 + cpd02484_c0	6666666.293523.peg.3389;
rxn02115_c0	R_Acetoin_racemase_c0	cpd00361_c0 <=> cpd01221_c0	6666666.293523.peg.3147;
rxn10122_c0	NADH_dehydrogenase_ubiquinone_8__35_protons_c0	cpd00004_c0 + 5.0 cpd00067_c0 + cpd15560_c0 <=> cpd00003_c0 + 4.0 cpd00067_e0 + cpd15561_c0	6666666.293523.peg.2270;6666666.293523.peg.2275;6666666.293523.peg.2267;6666666.293523.peg.2268;6666666.293523.peg.2276;6666666.293523.peg.2273;6666666.293523.peg.2263;6666666.293523.peg.2274;6666666.293523.peg.2271;6666666.293523.peg.2266;6666666.293523.peg.2265;6666666.293523.peg.2264;6666666.293523.peg.1059;6666666.293523.peg.2272;6666666.293523.peg.2269;
rxn05547_c0	oligopeptide_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd11580_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11580_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn08352_c0	R08210_c0	cpd00004_c0 + cpd00067_c0 + cpd08615_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00202_c0	6666666.293523.peg.1063;
rxn00187_c0	L_Glutamate_ammonia_ligase_ADP_forming_c0	cpd00002_c0 + cpd00013_c0 + cpd00023_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00053_c0 + cpd00067_c0	6666666.293523.peg.1086;
rxn00376_c0	N_Formyl_L_aspartate_amidohydrolase_c0	cpd00001_c0 + cpd00769_c0 <=> cpd00041_c0 + cpd00047_c0	6666666.293523.peg.842;
rxn02431_c0	Formylmethanofuran_5_6_7_8_tetrahydromethanopterin_5_formyltransferase_c0	cpd00643_c0 + cpd00936_c0 --> cpd00067_c0 + cpd00735_c0 + cpd00895_c0	6666666.293523.peg.1012;
rxn08850_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C18_0_c0	cpd00001_c0 + cpd15348_c0 <=> cpd00067_c0 + cpd01080_c0 + cpd02090_c0	6666666.293523.peg.4211;
rxn05734_c0	aldehyde_dehydrogenase_glyoxylate__NAD_c0	cpd00001_c0 + cpd00003_c0 + cpd00040_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00180_c0	6666666.293523.peg.2092;
rxn00772_c0	ATP_D_ribose_5_phosphotransferase_c0	cpd00002_c0 + cpd00105_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00101_c0	6666666.293523.peg.1914;6666666.293523.peg.1909;6666666.293523.peg.1911;
rxn02229_c0	3_Mercaptopyruvate_cyanide_sulfurtransferase_c0	cpd00081_c0 + cpd00706_c0 <=> cpd00020_c0 + cpd00268_c0	6666666.293523.peg.2316;
rxn00721_c0	ATP_anthranilate_N_adenylyltransferase_c0	cpd00002_c0 + cpd00093_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02102_c0	6666666.293523.peg.3714;
rxn08812_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C14_1_periplasm_c0	cpd00001_c0 + cpd15320_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd15298_c0	6666666.293523.peg.4211;
rxn00006_c0	hydrogen_peroxide_hydrogen_peroxide_oxidoreductase_c0	2.0 cpd00025_c0 --> 2.0 cpd00001_c0 + cpd00007_c0	6666666.293523.peg.1728;
rxn02503_c0	ATP_2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_6_pyrophosphotransferase_c0	cpd00002_c0 + cpd00954_c0 <=> cpd00018_c0 + cpd00067_c0 + cpd02920_c0	6666666.293523.peg.3427;
rxn05338_c0	3R_3_Hydroxydecanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11482_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11487_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2479;6666666.293523.peg.2307;
rxn02262_c0	ATP_6_deoxy_L_galactose_1_phosphotransferase_c0	cpd00002_c0 + cpd00751_c0 --> cpd00008_c0 + cpd00067_c0 + cpd01912_c0	6666666.293523.peg.63;
rxn00627_c0	ATP_D_fructose_1_phosphotransferase_c0	cpd00002_c0 + cpd00082_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00802_c0	6666666.293523.peg.1278;
rxn03135_c0	R04558_c0	cpd00053_c0 + cpd02991_c0 --> cpd00023_c0 + 2.0 cpd00067_c0 + cpd02843_c0 + cpd02851_c0	6666666.293523.peg.1280;6666666.293523.peg.1282;
rxn08085_c0	1_tetradec_7_enoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C14_1_c0	cpd00067_c0 + cpd15294_c0 + cpd15330_c0 --> cpd11493_c0 + cpd15523_c0	6666666.293523.peg.3882;6666666.293523.peg.751;
rxn05429_c0	12_methyl_tridecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11565_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11566_c0	6666666.293523.peg.1561;6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn08310_c0	CDP_diacylglycerol_synthetase_n_C16_1_c0	cpd00052_c0 + cpd15525_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15418_c0	6666666.293523.peg.3752;
rxn00915_c0	GMP_diphosphate_5_phospho_alpha_D_ribosyltransferase_c0	cpd00103_c0 + cpd00207_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00126_c0	6666666.293523.peg.2225;
rxn02853_c0	Imidazole_acetaldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd03052_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd01831_c0	6666666.293523.peg.2092;
rxn06752_c0	R04634_c0	cpd00001_c0 + cpd02996_c0 --> cpd00232_c0 + cpd03656_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
rxn03462_c0	Gal_beta1_3GalNAc_beta1_4Gal_beta1_4Glc_beta1_1Cer_galactohydrolase_c0	cpd00001_c0 + cpd03657_c0 <=> cpd00108_c0 + cpd03656_c0	6666666.293523.peg.1721;6666666.293523.peg.1477;
rxn10224_c0	anteisopentadecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15681_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15687_c0	6666666.293523.peg.3752;
rxn05337_c0	3R_3_Hydroxyhexanoyl_acyl_carrier_protein_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11479_c0 <=> cpd00005_c0 + cpd11486_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn00994_c0	Butanoyl_CoA_acetoacetate_CoA_transferase_c0	cpd00120_c0 + cpd00142_c0 <=> cpd00211_c0 + cpd00279_c0	6666666.293523.peg.1718;6666666.293523.peg.1717;
rxn01135_c0	Oxalate_CoA_ligase_AMP_forming_c0	cpd00002_c0 + cpd00010_c0 + cpd00180_c0 <=> cpd00012_c0 + cpd00018_c0 + cpd00262_c0	6666666.293523.peg.3594;
rxn05893_c0	Ammonia_ferredoxin_oxidoreductase_c0	2.0 cpd00001_c0 + cpd00013_c0 + 6.0 cpd11621_c0 <=> 8.0 cpd00067_c0 + cpd00075_c0 + 6.0 cpd11620_c0	6666666.293523.peg.3049;
rxn01653_c0	5_Formyltetrahydrofolate_cyclo_ligase_ADP_forming_c0	cpd00002_c0 + cpd02197_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00347_c0	6666666.293523.peg.986;
rxn00474_c0	L_serine_hydro_lyase_adding_indole_L_tryptophan_forming_c0	cpd00054_c0 + cpd00359_c0 --> cpd00001_c0 + cpd00065_c0	6666666.293523.peg.4198;6666666.293523.peg.2684;6666666.293523.peg.1510;
rxn03147_c0	1_5_Phosphoribosyl_5_amino_4_carboxyimidazole_L_aspartate_ligase_ADP_forming_c0	cpd00002_c0 + cpd00041_c0 + cpd02893_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02921_c0	6666666.293523.peg.3557;6666666.293523.peg.4148;
rxn03843_c0	Farnesyl_diphosphate_Isopentenyl_diphosphate_farnesyl_cistransferase_c0	cpd00113_c0 + cpd00350_c0 --> cpd00012_c0 + cpd00067_c0 + cpd08211_c0	6666666.293523.peg.3751;
rxn05376_c0	12_methyl_3_oxo_tetra_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11512_c0 <=> cpd00006_c0 + cpd11513_c0	6666666.293523.peg.2307;6666666.293523.peg.473;6666666.293523.peg.2479;6666666.293523.peg.2749;
rxn08557_c0	glycerol_3_phosphate_dehydrogenase_menaquinone_8_c0	cpd00080_c0 + cpd15500_c0 --> cpd00095_c0 + cpd15499_c0	6666666.293523.peg.1037;
rxn11809_c0	alcophosphamide_NAD_plus__oxidoreductase_c0	cpd00004_c0 + cpd00067_c0 + cpd04806_c0 <=> cpd00003_c0 + cpd16365_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn01116_c0	D_Ribulose_5_phosphate_3_epimerase_c0	cpd00171_c0 <=> cpd00198_c0	6666666.293523.peg.1703;6666666.293523.peg.3147;
rxn02182_c0	beta_alanyl_CoA_ammonia_lyase_acryloyl_CoA_forming_c0	cpd01560_c0 <=> cpd00013_c0 + cpd00663_c0	6666666.293523.peg.2857;6666666.293523.peg.518;
rxn02811_c0	3_Isopropylmalate_hydro_lyase_c0	cpd02693_c0 <=> cpd00001_c0 + cpd01710_c0	6666666.293523.peg.2760;6666666.293523.peg.430;
rxn03062_c0	3_Isopropylmalate_NAD_plus__oxidoreductase_c0	cpd00003_c0 + cpd02693_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd02605_c0	6666666.293523.peg.3103;
rxn08847_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C14_1_c0	cpd00001_c0 + cpd15345_c0 --> cpd00067_c0 + cpd02090_c0 + cpd15298_c0	6666666.293523.peg.4211;
rxn00868_c0	Butanoyl_CoA_acceptor_2_3_oxidoreductase_c0	cpd00004_c0 + cpd00067_c0 + cpd00650_c0 --> cpd00003_c0 + cpd00120_c0	6666666.293523.peg.1466;
rxn00670_c0	propanoyl_CoA_phosphate_propanoyltransferase_c0	cpd00009_c0 + cpd00086_c0 <=> cpd00010_c0 + cpd01844_c0	6666666.293523.peg.3503;6666666.293523.peg.109;
rxn01544_c0	XMP_pyrophosphate_phosphoribosyltransferase_c0	cpd00103_c0 + cpd00309_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00497_c0	6666666.293523.peg.2225;
rxn00863_c0	L_histidinal_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd01324_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00119_c0	6666666.293523.peg.4091;
rxn09113_c0	Phosphatidylglycerol_synthase_n_C18_0_c0	cpd00080_c0 + cpd15421_c0 <=> cpd00046_c0 + cpd15547_c0	6666666.293523.peg.701;6666666.293523.peg.3910;
rxn01270_c0	L_arogenate_2_oxoglutarate_aminotransferase_c0	cpd00032_c0 + cpd00616_c0 --> cpd00041_c0 + cpd00219_c0	6666666.293523.peg.1093;
rxn00473_c0	L_tryptophan_indole_lyase_deaminating_pyruvate_forming_c0	cpd00001_c0 + cpd00065_c0 --> cpd00013_c0 + cpd00020_c0 + cpd00359_c0	6666666.293523.peg.3461;
rxn00908_c0	glycine_synthase_c0	cpd00003_c0 + cpd00033_c0 + cpd00087_c0 <=> cpd00004_c0 + cpd00011_c0 + cpd00013_c0 + cpd00125_c0	6666666.293523.peg.4147;
rxn00795_c0	N6_D_Biotinyl_L_lysine_amidohydrolase_c0	cpd00001_c0 + cpd03293_c0 <=> cpd00039_c0 + cpd00104_c0	6666666.293523.peg.394;
rxn00986_c0	ATP_propanoate_adenylyltransferase_c0	cpd00012_c0 + cpd03560_c0 --> cpd00002_c0 + cpd00141_c0	6666666.293523.peg.2757;6666666.293523.peg.981;
rxn10215_c0	anteisoheptadecanoyl_1_acylglycerol_3_phosphate_O_acyltransferase_c0	cpd11434_c0 + cpd15672_c0 --> cpd00010_c0 + cpd00067_c0 + cpd15678_c0	6666666.293523.peg.3882;6666666.293523.peg.751;
rxn14090_c0	dimethylallyl_diphosphate_leachianone_G_2_dimethylallyltransferase_c0	cpd00202_c0 + cpd18007_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd18036_c0	6666666.293523.peg.822;
rxn02402_c0	Nicotinate_nucleotide_pyrophosphate_phosphoribosyltransferase_carboxylating_c0	cpd00067_c0 + cpd00103_c0 + cpd02333_c0 --> cpd00011_c0 + cpd00012_c0 + cpd00873_c0	6666666.293523.peg.787;
rxn08291_c0	D_Amino_acid_dehydrogenase_c0	cpd00001_c0 + cpd00015_c0 + cpd00067_c0 + cpd00117_c0 --> cpd00013_c0 + cpd00020_c0 + cpd00982_c0	6666666.293523.peg.1268;
rxn00682_c0	L_erythro_3_Methylmalyl_CoA_glyoxylate_lyase_propanoyl_CoA_forming_c0	cpd00040_c0 + cpd00067_c0 + cpd00086_c0 <=> cpd03588_c0	6666666.293523.peg.1655;6666666.293523.peg.2588;
rxn03491_c0	S_Adenosyl_L_methionine_1_precorrin_6Y_C5_15_methyltransferase_C_12_decarboxylating_c0	2.0 cpd00017_c0 + cpd03760_c0 --> cpd00011_c0 + 2.0 cpd00019_c0 + 2.0 cpd00067_c0 + cpd03835_c0	6666666.293523.peg.3731;
rxn05452_c0	14_methyl_hexa_decanoyl_ACP_acyl_carrier_protein_transferase_c0	cpd00010_c0 + 2.0 cpd00067_c0 + cpd11519_c0 <=> cpd11434_c0 + cpd11493_c0	6666666.293523.peg.1925;6666666.293523.peg.2753;
rxn01607_c0	ATP_R_mevalonate_5_phosphotransferase_c0	cpd00002_c0 + cpd00332_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00812_c0	6666666.293523.peg.2564;
